Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
3,0,0,464,23,65807,0,1,7,16.56,2,0.0,7.7832
3,0,0,464,23,65807,0,2,0,279.95,5,0.0,67.188
3,1,0,194,15,42420,2,1,14,828.84,6,0.0,0.0
0,0,0,240,33,44107,1,1,3,7.218,3,0.7,-5.5338
0,0,0,240,33,44107,1,1,15,27.2,4,0.2,2.04
3,1,0,348,25,68104,0,2,0,89.97,3,0.0,18.8937
3,0,0,194,15,42420,2,0,9,318.08,4,0.0,34.9888
3,0,0,194,15,42420,2,1,3,5.8,1,0.0,2.61
2,1,0,446,3,92704,3,2,13,143.952,6,0.2,17.994
2,1,0,446,3,92704,3,1,12,19.44,3,0.0,9.3312
3,0,0,464,44,22153,2,1,2,5.56,2,0.0,1.4456
0,1,0,467,44,23434,2,1,14,146.73,3,0.0,2.9346
0,1,0,467,44,23434,2,1,12,29.9,5,0.0,13.455
2,0,0,266,3,90049,3,1,3,276.784,2,0.2,89.9548
3,1,0,207,41,77041,0,1,1,93.032,2,0.8,-251.1864
3,1,0,207,41,77041,0,0,5,454.965,5,0.3,-136.4895
3,1,0,68,31,27511,2,2,13,246.168,3,0.2,21.5397
2,0,0,464,33,45503,1,1,14,295.4,5,0.2,-62.7725
0,0,0,267,15,40214,2,1,14,348.56,8,0.0,104.568
2,1,0,488,33,45373,1,1,12,15.552,3,0.2,5.4432
2,1,0,488,33,45373,1,0,4,482.94,6,0.5,-376.6932
3,0,0,123,20,48227,0,2,13,299.98,2,0.0,83.9944
3,0,0,123,20,48227,0,1,3,403.68,6,0.0,181.656
3,0,0,123,20,48227,0,2,13,41.9,2,0.0,11.732
3,0,0,123,20,48227,0,1,10,28.91,7,0.0,13.2986
3,0,0,41,12,47401,0,1,12,32.4,5,0.0,15.552
3,2,0,109,41,75081,0,2,13,369.544,7,0.2,27.7158
3,2,0,109,41,75081,0,1,12,10.368,2,0.2,3.7584
3,2,0,109,41,75081,0,2,0,791.88,3,0.2,128.6805
3,0,0,207,41,77041,0,1,2,23.64,3,0.2,5.319
3,0,0,207,41,77041,0,1,14,84.784,2,0.2,-16.9568
3,0,0,207,41,77041,0,0,9,64.96,5,0.6,-84.448
3,0,0,207,41,77041,0,1,3,32.06,10,0.8,-51.296
3,0,0,207,41,77041,0,1,14,177.648,2,0.2,-28.8678
3,0,0,207,41,77041,0,2,11,287.91,3,0.4,33.5895
0,1,0,186,41,76117,0,1,15,22.368,2,0.2,1.6776
0,1,0,186,41,76117,0,1,12,32.368,7,0.2,11.7334
0,1,0,186,41,76117,0,2,0,207.984,2,0.2,36.3972
0,2,0,407,44,23223,2,1,7,36.4,5,0.0,17.472
0,2,0,407,44,23223,2,2,0,22.96,2,0.0,4.3624
0,2,0,407,44,23223,2,1,14,315.2,4,0.0,6.304
0,2,0,407,44,23223,2,1,3,15.18,3,0.0,7.1346
2,1,0,266,3,90049,3,2,13,623.96,5,0.2,38.9975
2,0,0,374,36,19140,1,2,13,429.6,2,0.4,-93.08
2,0,0,374,36,19140,1,0,9,31.968,2,0.2,6.3936
2,0,0,374,36,19140,1,0,5,887.271,3,0.3,-63.3765
2,0,0,374,36,19140,1,1,12,21.696,4,0.2,7.0512
3,2,0,266,3,90036,3,1,10,22.05,7,0.0,10.584
3,2,0,266,3,90036,3,1,12,99.9,5,0.0,46.953
2,1,0,266,3,90032,3,1,1,90.86,7,0.0,26.3494
1,0,0,438,3,94109,3,1,12,7.78,1,0.0,3.501
2,0,0,374,36,19120,1,1,3,78.759,9,0.7,-57.7566
2,2,0,207,41,77070,0,0,9,9.552,3,0.6,-3.8208
2,2,0,207,41,77070,0,0,9,5.344,4,0.6,-2.1376
3,2,0,244,29,88001,3,1,2,8.28,2,0.0,3.4776
3,0,0,207,41,77070,0,1,14,50.136,3,0.2,-11.2806
0,1,0,400,35,97756,3,1,3,88.074,7,0.7,-58.716
2,0,0,86,33,44105,1,0,4,301.47,3,0.5,-241.176
2,0,0,86,33,44105,1,1,2,18.656,2,0.2,1.6324
3,1,0,246,18,20707,1,0,9,27.46,2,0.0,9.8856
3,1,0,246,18,20707,1,1,1,125.13,3,0.0,36.2877
3,2,0,437,3,92037,3,2,13,555.96,5,0.2,41.697
3,1,0,522,31,27893,2,1,14,129.552,3,0.2,-22.6716
3,1,0,522,31,27893,2,1,14,51.984,1,0.2,-5.1984
3,1,0,522,31,27893,2,1,12,10.272,3,0.2,3.4668
3,0,0,429,8,33710,2,1,3,18.336,2,0.7,-12.224
3,0,0,429,8,33710,2,2,13,180.96,5,0.2,13.572
3,0,0,57,11,60089,0,2,0,475.944,7,0.2,95.1888
2,2,0,266,3,90049,3,2,0,159.98,2,0.0,47.994
0,1,0,329,30,10011,1,2,13,43.6,4,0.0,12.208
3,0,0,245,26,89115,3,1,3,8.288,2,0.2,3.0044
3,0,0,245,26,89115,3,2,13,1123.128,9,0.2,70.1955
3,0,0,245,26,89115,3,1,1,64.9,5,0.0,18.821
3,0,0,321,11,60540,0,1,3,2.808,3,0.8,-4.4928
3,1,0,60,43,5408,1,2,0,99.98,2,0.0,42.9914
3,1,0,60,43,5408,1,1,2,8.04,6,0.0,2.7336
3,1,0,60,43,5408,1,1,14,1564.29,13,0.0,406.7154
3,1,0,123,20,48234,0,1,3,138.56,4,0.0,66.5088
3,1,0,123,20,48234,0,1,1,65.52,5,0.1,12.376
2,0,0,26,1,85323,3,1,2,14.576,2,0.2,2.3686
2,0,0,26,1,85323,3,2,0,23.2,2,0.2,1.45
2,0,0,26,1,85323,3,1,2,16.464,7,0.2,1.8522
2,0,0,374,36,19140,1,0,9,19.312,2,0.2,3.1382
3,0,0,245,26,89115,3,1,12,40.08,6,0.0,19.2384
3,1,0,29,17,4401,1,1,1,101.96,2,0.0,27.5292
3,1,0,29,17,4401,1,1,12,259.74,13,0.0,124.6752
3,1,0,29,17,4401,1,2,0,255.42,9,0.0,104.7222
3,2,0,195,40,37075,2,1,3,4.338,3,0.7,-3.0366
3,2,0,195,40,37075,2,1,3,11.88,5,0.7,-7.92
3,0,0,132,47,54703,0,0,4,405.86,7,0.0,32.4688
3,0,0,132,47,54703,0,0,5,680.01,3,0.0,176.8026
3,0,0,80,11,60610,0,2,0,2.376,3,0.2,0.7425
3,0,0,80,11,60610,0,1,1,143.128,2,0.8,-393.602
2,0,0,437,3,92037,3,2,11,4476.8,4,0.2,503.64
2,0,0,437,3,92037,3,1,12,104.85,1,0.0,50.328
2,0,0,437,3,92037,3,1,1,241.44,3,0.0,72.432
3,2,0,215,22,39212,2,1,12,319.76,14,0.0,147.0896
3,2,0,215,22,39212,2,1,12,45.68,2,0.0,21.0128
1,2,0,358,3,93030,3,0,9,31.96,2,0.0,1.598
1,2,0,358,3,93030,3,1,12,47.9,1,0.0,22.992
1,2,0,358,3,93030,3,1,14,1112.94,3,0.0,222.588
1,2,0,358,3,93030,3,1,7,22.92,3,0.0,11.2308
2,0,0,225,45,98031,3,2,13,71.976,3,0.2,8.997
2,0,0,225,45,98031,3,1,12,19.44,3,0.0,9.3312
3,1,0,323,40,37211,2,1,3,31.086,3,0.7,-20.724
3,0,0,329,30,10035,1,2,13,13.98,2,0.0,3.9144
3,0,0,329,30,10035,1,1,2,23.65,1,0.0,6.149
3,0,0,517,3,92683,3,2,13,707.88,3,0.2,44.2425
3,0,0,517,3,92683,3,1,3,11.952,3,0.2,4.1832
3,0,0,517,3,92683,3,1,3,31.128,3,0.2,11.673
3,0,0,517,3,92683,3,2,0,55.76,4,0.0,7.8064
3,0,0,517,3,92683,3,1,12,24.56,2,0.0,11.5432
3,0,0,517,3,92683,3,0,9,51.75,1,0.0,15.525
3,0,0,517,3,92683,3,0,5,207.184,1,0.2,25.898
3,0,0,517,3,92683,3,1,1,1473.1,5,0.0,412.468
3,2,0,6,36,18103,1,1,15,3.488,2,0.2,-0.6976
3,2,0,6,36,18103,1,2,0,21.728,4,0.2,3.8024
3,2,0,6,36,18103,1,1,14,663.072,6,0.2,-165.768
3,2,0,6,36,18103,1,1,3,99.588,2,0.7,-82.99
3,2,0,6,36,18103,1,1,12,49.568,2,0.2,15.49
3,1,0,434,41,78207,0,1,3,29.372,7,0.8,-46.9952
3,1,0,434,41,78207,0,2,13,344.704,2,0.2,38.7792
3,0,0,26,1,85323,3,1,15,47.992,7,0.2,3.5994
3,0,0,26,1,85323,3,2,0,102.24,4,0.2,-16.614
3,0,0,440,3,95123,3,1,12,39.96,2,0.0,19.1808
3,0,0,440,3,95123,3,2,13,1432.0,5,0.2,125.3
3,0,0,440,3,95123,3,1,15,41.04,6,0.0,11.0808
3,0,0,440,3,95123,3,0,5,256.784,1,0.2,32.098
0,0,0,372,28,8861,1,0,4,120.98,1,0.0,12.098
0,0,0,372,28,8861,1,1,3,315.98,1,0.0,148.5106
3,1,0,329,30,10011,1,1,3,28.752,3,0.2,10.0632
3,1,0,329,30,10011,1,1,2,114.95,5,0.0,32.186
3,1,0,266,3,90004,3,1,2,23.04,8,0.0,6.912
1,0,0,298,5,6460,1,1,2,15.48,3,0.0,4.4892
1,0,0,298,5,6460,1,1,12,51.84,8,0.0,24.8832
3,0,0,41,11,61701,0,2,0,39.816,3,0.2,7.4655
2,1,0,452,45,98105,3,1,14,16.06,1,0.0,4.1756
2,2,0,60,13,52601,0,1,7,7.28,1,0.0,3.4944
2,2,0,60,13,52601,0,1,3,5.4,3,0.0,2.592
3,0,0,418,3,95661,3,1,12,19.44,3,0.0,9.3312
3,1,0,438,3,94110,3,0,9,39.88,2,0.0,11.1664
3,1,0,438,3,94110,3,0,9,79.44,3,0.0,28.5984
0,1,0,374,36,19120,1,1,10,20.664,7,0.2,6.9741
3,1,0,266,3,90049,3,1,12,32.4,5,0.0,15.552
3,1,0,344,41,79762,0,1,1,13.762,1,0.8,-24.7716
0,2,0,300,21,55407,0,1,7,15.28,2,0.0,7.4872
3,0,0,374,36,19120,1,1,14,44.688,7,0.2,3.3516
3,0,0,374,36,19120,1,0,4,301.47,3,0.5,-204.9996
0,0,0,233,16,70506,2,1,10,11.07,3,0.0,5.2029
0,0,0,233,16,70506,2,0,16,1504.52,4,0.0,346.0396
0,0,0,233,16,70506,2,1,12,25.92,4,0.0,12.4416
1,2,0,55,41,77803,0,1,3,7.536,6,0.8,-13.188
1,2,0,55,41,77803,0,1,3,1.408,2,0.8,-2.3232
1,2,0,55,41,77803,0,1,3,4.144,4,0.8,-6.4232
1,2,0,55,41,77803,0,1,14,52.752,3,0.2,-12.5286
3,1,0,266,3,90008,3,1,1,381.36,7,0.0,106.7808
1,2,0,266,3,90049,3,1,2,6.72,4,0.0,3.36
0,0,0,266,3,90045,3,1,3,15.192,3,0.2,5.5071
0,0,0,266,3,90045,3,1,12,58.32,9,0.0,27.9936
3,0,0,375,1,85023,3,1,3,946.764,6,0.7,-694.2936
3,0,0,266,3,90036,3,0,9,94.68,9,0.0,31.2444
3,0,0,266,3,90036,3,1,14,23.67,3,0.0,0.9468
3,0,0,266,3,90036,3,2,13,1091.168,4,0.2,68.198
3,0,0,266,3,90036,3,1,2,18.69,7,0.0,5.2332
3,0,0,266,3,90036,3,0,16,568.728,3,0.2,28.4364
3,0,0,266,3,90036,3,1,3,7.312,1,0.2,2.5592
0,0,0,94,33,43229,1,0,9,147.568,2,0.2,-3.6892
3,1,0,471,8,32303,2,1,12,56.784,7,0.2,20.5842
3,1,0,471,8,32303,2,1,3,5.607,3,0.7,-3.9249
3,1,0,471,8,32303,2,1,2,6.576,3,0.2,0.5754
3,2,0,438,3,94122,3,1,3,14.304,6,0.2,4.6488
3,2,0,438,3,94122,3,0,4,119.833,1,0.15,7.049
3,2,0,438,3,94122,3,1,2,5.56,2,0.0,2.224
3,2,0,438,3,94122,3,1,12,32.4,5,0.0,15.552
3,2,0,438,3,94109,3,1,2,9.84,3,0.0,2.8536
3,2,0,438,3,94109,3,1,2,2.78,1,0.0,0.7228
3,0,0,329,30,10009,1,1,3,3.64,1,0.2,1.365
3,0,0,329,30,10009,1,2,13,881.93,7,0.0,220.4825
3,1,0,281,13,52302,0,1,3,115.84,8,0.0,54.4448
3,1,0,266,3,90008,3,1,3,107.648,2,0.2,33.64
2,0,0,377,2,71603,2,2,0,199.95,5,0.0,63.984
2,0,0,377,2,71603,2,1,12,12.96,2,0.0,6.2208
2,0,0,93,23,65203,0,0,5,60.89,1,0.0,15.2225
2,0,0,93,23,65203,0,1,10,14.94,3,0.0,6.8724
2,0,0,93,23,65203,0,1,3,9.64,2,0.0,4.4344
2,0,0,93,23,65203,0,0,9,332.94,3,0.0,53.2704
2,0,0,93,23,65203,0,1,3,51.9,3,0.0,24.393
2,0,0,93,23,65203,0,1,14,64.96,2,0.0,2.5984
2,0,0,0,39,57401,0,1,15,25.5,3,0.0,6.63
1,2,0,452,45,98103,3,0,5,215.976,3,0.2,-2.6997
3,0,0,123,20,48227,0,1,1,269.91,5,0.1,53.982
3,1,0,289,40,38109,2,1,3,11.673,3,0.7,-7.782
3,1,0,289,40,38109,2,1,7,64.848,7,0.2,24.318
0,2,0,338,26,89031,3,0,9,14.56,2,0.0,5.5328
1,0,0,157,30,11520,1,0,5,102.582,1,0.1,6.8388
1,0,0,157,30,11520,1,1,12,20.04,3,0.0,9.6192
3,0,0,329,30,10035,1,1,3,32.088,7,0.2,11.2308
3,0,0,329,30,10035,1,1,3,4305.552,6,0.2,1453.1238
3,1,0,329,30,10024,1,0,9,10.02,3,0.0,4.4088
3,1,0,329,30,10024,1,2,13,631.96,4,0.0,303.3408
3,0,0,194,15,42420,2,1,3,1577.94,3,0.0,757.4112
1,1,0,3,29,87105,3,1,2,255.85,7,0.0,112.574
2,1,0,118,8,33445,2,1,14,184.704,6,0.2,13.8528
2,1,0,118,8,33445,2,2,0,47.92,2,0.2,11.98
3,0,0,374,36,19140,1,1,10,15.936,4,0.2,5.1792
3,0,0,374,36,19140,1,1,3,8.001,7,0.7,-5.6007
3,0,0,374,36,19140,1,0,5,398.972,2,0.3,-28.498
3,2,0,452,45,98105,3,0,4,163.88,2,0.0,40.97
3,0,0,407,44,23223,2,1,1,67.9,5,0.0,20.37
3,0,0,514,8,33407,2,1,12,72.224,4,0.2,25.2784
2,0,0,152,4,80525,3,1,10,11.696,2,0.2,3.9474
3,1,0,156,47,53132,0,0,5,392.94,3,0.0,43.2234
0,0,0,308,31,28110,2,0,9,18.176,1,0.2,4.7712
3,2,0,109,41,75081,0,1,3,6.888,3,0.8,-11.0208
3,2,0,109,41,75081,0,0,16,457.485,3,0.3,-84.9615
0,0,0,374,36,19134,1,0,5,1079.316,6,0.3,-15.4188
2,2,0,438,3,94109,3,1,12,48.91,1,0.0,22.9877
0,0,0,124,6,19901,1,1,2,9.84,3,0.0,2.8536
0,0,0,124,6,19901,1,1,3,34.5,3,0.0,15.525
1,1,0,502,41,76706,0,1,3,0.556,1,0.8,-0.9452
2,0,0,185,18,21740,1,1,3,43.8,6,0.0,20.586
3,1,0,86,33,44105,1,1,12,13.872,3,0.2,5.0286
3,1,0,86,33,44105,1,0,4,115.96,4,0.5,-64.9376
2,1,0,285,41,78501,0,2,0,41.424,2,0.2,8.2848
2,1,0,285,41,78501,0,2,13,244.768,4,0.2,24.4768
2,1,0,285,41,78501,0,1,2,74.352,3,0.2,6.5058
2,1,0,285,41,78501,0,1,3,4.312,2,0.8,-6.8992
2,1,0,285,41,78501,0,0,5,56.686,1,0.3,-20.245
2,1,0,285,41,78501,0,2,13,97.968,2,0.2,6.123
2,1,0,285,41,78501,0,1,2,7.872,3,0.2,0.8856
2,1,0,285,41,78501,0,1,12,15.552,3,0.2,5.4432
2,1,0,285,41,78501,0,1,3,1.476,1,0.8,-2.2878
3,2,0,449,29,87505,3,1,2,8.4,5,0.0,2.184
3,0,0,438,3,94110,3,1,2,6.56,2,0.0,1.9024
3,0,0,438,3,94110,3,1,2,14.88,2,0.0,3.72
3,0,0,438,3,94110,3,2,0,45.48,4,0.0,15.918
3,0,0,438,3,94110,3,1,2,25.44,6,0.0,9.9216
3,1,0,329,30,10024,1,1,3,146.688,8,0.2,45.84
3,0,0,109,41,75220,0,1,10,4.928,2,0.2,1.7248
3,0,0,109,41,75220,0,1,2,63.488,4,0.2,4.7616
1,1,0,123,20,48234,0,1,14,418.32,7,0.0,117.1296
1,1,0,123,20,48234,0,1,1,123.858,2,0.1,46.7908
3,0,0,374,36,19140,1,2,13,118.782,3,0.4,-27.7158
3,0,0,374,36,19140,1,1,15,769.184,4,0.2,-163.4516
3,0,0,67,41,75007,0,2,0,47.904,1,0.2,-2.994
3,1,0,329,30,10009,1,1,12,13.36,2,0.0,6.4128
3,1,0,329,30,10009,1,0,5,163.764,2,0.1,25.4744
3,1,0,329,30,10009,1,0,9,183.92,4,0.0,31.2664
3,0,0,207,41,77041,0,0,9,11.376,3,0.6,-5.688
3,0,0,207,41,77041,0,0,9,66.112,4,0.6,-84.2928
3,0,0,266,3,90036,3,1,12,211.04,8,0.0,97.0784
3,0,0,266,3,90036,3,0,5,594.816,2,0.2,59.4816
3,0,0,266,3,90036,3,1,3,72.96,3,0.2,23.712
0,0,0,135,45,98026,3,0,9,80.96,4,0.0,34.8128
0,0,0,135,45,98026,3,2,13,455.712,2,0.2,34.1784
0,0,0,135,45,98026,3,1,2,25.98,1,0.0,7.2744
0,0,0,438,3,94110,3,1,1,45.28,4,0.0,15.3952
3,0,0,329,30,10035,1,1,7,15.56,2,0.0,7.3132
3,1,0,464,35,97477,3,2,13,859.2,3,0.2,75.18
2,0,0,165,15,40324,2,1,1,195.68,4,0.0,50.8768
2,0,0,165,15,40324,2,1,8,14.2,4,0.0,6.674
0,0,0,102,8,33065,2,0,4,314.352,3,0.2,-15.7176
0,0,0,102,8,33065,2,1,10,4.608,2,0.2,1.4976
3,1,0,438,3,94110,3,1,8,17.9,5,0.0,8.771
2,1,0,438,3,94110,3,1,3,2.992,1,0.2,1.122
2,1,0,438,3,94110,3,1,3,20.064,6,0.2,7.0224
2,1,0,438,3,94110,3,1,12,146.73,3,0.0,68.9631
2,1,0,438,3,94110,3,1,10,18.75,5,0.0,9.0
2,1,0,438,3,94110,3,2,13,117.576,3,0.2,11.7576
3,2,0,409,3,92503,3,1,3,51.184,7,0.2,19.194
0,2,0,488,33,45373,1,0,16,455.97,5,0.4,-106.393
0,2,0,488,33,45373,1,1,3,5.715,5,0.7,-4.7625
0,2,0,488,33,45373,1,2,13,57.594,1,0.4,-11.5188
0,2,0,488,33,45373,1,0,9,30.144,2,0.2,8.2896
0,2,0,488,33,45373,1,0,5,899.43,5,0.3,-12.849
3,0,0,312,3,92553,3,0,9,842.72,8,0.0,202.2528
3,0,0,312,3,92553,3,0,9,41.96,2,0.0,10.9096
3,1,0,452,45,98115,3,1,3,13.216,4,0.2,4.4604
3,1,0,452,45,98115,3,0,5,184.752,3,0.2,-20.7846
0,0,0,80,11,60623,0,0,5,520.464,2,0.3,-14.8704
0,0,0,80,11,60623,0,1,12,11.424,3,0.2,3.7128
3,2,0,215,20,49201,0,1,12,19.44,3,0.0,9.3312
3,2,0,215,20,49201,0,1,2,3.64,2,0.0,1.0192
3,2,0,215,20,49201,0,1,12,18.54,2,0.0,8.7138
2,1,0,329,30,10024,1,1,3,43.12,5,0.2,15.092
2,1,0,329,30,10024,1,0,16,313.722,3,0.4,-99.3453
2,1,0,329,30,10024,1,0,9,45.98,1,0.0,7.8166
2,1,0,329,30,10024,1,1,14,428.68,7,0.0,0.0
3,2,0,452,45,98105,3,1,3,30.576,6,0.2,10.3194
3,2,0,452,45,98105,3,1,8,13.02,7,0.0,0.3906
3,2,0,452,45,98105,3,1,14,359.32,4,0.0,7.1864
0,0,0,424,23,63301,0,1,12,11.56,2,0.0,5.6644
3,0,0,262,30,11561,1,1,3,68.48,2,0.2,25.68
3,0,0,262,30,11561,1,1,14,1676.88,6,0.0,83.844
0,1,0,240,28,8701,1,1,12,37.94,2,0.0,18.2112
2,1,0,88,18,20735,1,0,5,272.97,3,0.0,43.6752
0,1,0,94,33,43229,1,0,9,41.568,4,0.2,-4.1568
0,1,0,94,33,43229,1,0,5,317.058,3,0.3,-86.0586
0,1,0,94,33,43229,1,1,8,8.04,5,0.2,2.9145
3,0,0,364,3,91104,3,2,13,419.944,7,0.2,52.493
3,1,0,452,45,98105,3,1,15,61.38,6,0.0,15.9588
2,0,0,266,3,90045,3,2,0,50.0,2,0.0,10.5
3,0,0,130,28,7017,1,2,0,31.8,3,0.0,13.674
3,1,0,132,47,54703,0,1,14,32.56,2,0.0,8.4656
3,0,0,80,11,60610,0,1,7,7.072,2,0.2,2.3868
2,0,0,473,8,33614,2,1,12,45.528,3,0.2,15.9348
2,0,0,473,8,33614,2,0,5,64.784,1,0.2,6.4784
2,0,0,473,8,33614,2,1,14,424.272,2,0.2,-10.6068
2,0,0,473,8,33614,2,1,2,1.344,1,0.2,0.504
2,0,0,473,8,33614,2,1,14,83.92,5,0.2,-1.049
3,2,0,329,30,10009,1,1,12,25.92,4,0.0,12.4416
3,0,0,293,1,85204,3,0,9,120.576,8,0.2,33.1584
3,0,0,60,43,5408,1,1,12,79.92,4,0.0,37.5624
3,0,0,60,43,5408,1,1,12,12.28,1,0.0,5.7716
3,0,0,60,43,5408,1,1,1,542.94,3,0.0,152.0232
3,0,0,60,43,5408,1,1,7,2.04,1,0.0,0.9588
3,2,0,207,41,77070,0,1,14,228.92,5,0.2,14.3075
0,1,0,24,11,60505,0,2,13,7.992,1,0.2,2.5974
1,1,0,120,4,80219,3,0,5,582.336,8,0.2,-29.1168
0,0,0,329,30,10011,1,2,13,629.95,5,0.0,157.4875
0,0,0,329,30,10011,1,0,5,631.782,2,0.1,140.396
0,0,0,329,30,10011,1,0,4,801.568,2,0.2,-10.0196
0,0,0,329,30,10011,1,1,10,75.18,6,0.0,35.3346
0,0,0,329,30,10011,1,1,1,30.98,1,0.0,8.0548
0,0,0,329,30,10011,1,2,13,1349.91,9,0.0,661.4559
3,0,0,17,11,60004,0,1,2,14.112,6,0.2,1.2348
3,0,0,331,44,23602,2,1,7,31.12,4,0.0,14.6264
3,0,0,489,1,85705,3,0,9,4.272,2,0.2,0.9612
2,0,0,329,30,10024,1,0,16,209.148,2,0.4,-66.2302
2,0,0,329,30,10024,1,1,14,1591.02,6,0.0,286.3836
3,1,0,374,36,19134,1,1,8,7.92,5,0.2,1.683
0,2,0,80,11,60653,0,2,11,574.91,2,0.3,156.047
0,2,0,80,11,60653,0,1,12,8.448,2,0.2,2.64
2,0,0,329,30,10035,1,2,0,1071.0,9,0.0,171.36
2,0,0,329,30,10035,1,0,9,12.07,1,0.0,3.9831
0,0,0,374,36,19143,1,1,3,3.273,1,0.7,-2.5093
0,0,0,374,36,19143,1,0,9,87.92,5,0.2,15.386
2,1,0,168,1,85301,3,1,14,104.696,1,0.2,6.5435
0,0,0,266,3,90036,3,0,5,2803.92,5,0.2,0.0
0,1,0,207,41,77041,0,1,3,6.816,2,0.8,-11.5872
3,0,0,452,45,98115,3,2,13,249.584,2,0.2,15.599
3,0,0,452,45,98115,3,1,12,17.94,3,0.0,8.7906
3,0,0,452,45,98115,3,0,9,10.11,3,0.0,3.2352
3,2,0,150,31,28314,2,1,12,10.368,2,0.2,3.6288
3,2,0,150,31,28314,2,1,12,11.952,3,0.2,4.0338
2,1,0,207,41,77041,0,1,1,15.224,2,0.8,-38.8212
2,1,0,207,41,77041,0,1,1,21.984,6,0.8,-56.0592
3,1,0,438,3,94122,3,2,13,604.752,6,0.2,60.4752
3,1,0,438,3,94122,3,1,15,40.7,5,0.0,11.803
3,1,0,438,3,94122,3,2,13,302.376,3,0.2,37.797
3,1,0,438,3,94122,3,2,0,45.0,3,0.0,4.95
2,0,0,329,30,10035,1,0,5,3785.292,6,0.1,420.588
3,0,0,452,45,98105,3,1,2,35.4,5,0.0,13.452
3,1,0,56,30,14215,1,0,9,199.9,5,0.0,39.98
3,1,0,209,41,77340,0,0,5,1212.96,8,0.3,-69.312
3,1,0,109,41,75081,0,2,13,1099.96,5,0.2,82.497
3,1,0,109,41,75081,0,0,16,103.481,1,0.3,-16.2613
1,2,0,374,36,19134,1,1,10,5.904,2,0.2,1.9926
3,0,0,371,1,85345,3,2,0,30.08,2,0.2,-5.264
3,0,0,371,1,85345,3,1,12,36.288,7,0.2,12.7008
3,0,0,371,1,85345,3,1,2,10.272,3,0.2,1.1556
3,0,0,371,1,85345,3,2,0,252.8,4,0.2,-31.6
1,0,0,374,36,19143,1,1,3,2.946,2,0.7,-2.0622
3,0,0,343,3,92054,3,1,12,12.96,2,0.0,6.2208
3,0,0,374,36,19134,1,2,13,285.576,4,0.4,-57.1152
3,1,0,80,11,60623,0,1,15,22.24,2,0.2,2.502
3,0,0,329,30,10035,1,1,12,14.62,2,0.0,6.7252
2,0,0,225,33,44240,1,1,1,48.36,5,0.2,6.045
3,2,0,216,8,32216,2,1,2,16.256,2,0.2,1.2192
3,2,0,216,8,32216,2,2,13,219.184,2,0.2,19.1786
0,1,0,100,41,75019,0,2,13,95.84,4,0.2,34.742
3,0,0,211,12,46203,0,1,10,12.39,3,0.0,5.6994
3,0,0,247,12,46226,0,1,12,35.88,6,0.0,16.146
3,0,0,490,34,74133,0,0,9,477.3,5,0.0,138.417
3,2,0,400,45,98052,3,1,10,12.32,4,0.0,5.9136
3,0,0,438,3,94109,3,1,3,8.608,2,0.2,3.0128
3,2,0,462,45,99207,3,1,14,136.26,9,0.0,5.4504
3,1,0,266,3,90032,3,1,1,186.15,3,0.0,55.845
3,1,0,266,3,90032,3,1,3,81.792,6,0.2,26.5824
3,1,0,266,3,90032,3,1,15,47.19,3,0.0,13.6851
3,1,0,266,3,90032,3,2,13,36.784,2,0.2,-8.2764
2,2,0,76,40,37421,2,2,11,91.475,1,0.5,-1.8295
3,1,0,178,31,27405,2,2,0,27.192,3,0.2,0.3399
3,1,0,178,31,27405,2,1,3,12.06,5,0.7,-10.05
3,0,0,438,3,94122,3,1,2,144.6,3,0.0,41.934
3,0,0,438,3,94122,3,2,13,15.992,1,0.2,-2.9985
2,2,0,329,30,10024,1,1,12,34.44,3,0.0,17.22
3,2,0,240,3,90712,3,2,13,321.552,6,0.2,20.097
2,1,0,267,15,40214,2,0,5,701.96,2,0.0,168.4704
0,0,0,94,33,43229,1,1,2,19.456,4,0.2,3.4048
3,0,0,330,6,19711,1,1,10,17.28,6,0.0,7.9488
3,1,0,452,45,98115,3,0,9,31.96,2,0.0,1.598
2,0,0,329,30,10024,1,1,3,164.688,6,0.2,55.5822
2,0,0,329,30,10024,1,0,16,166.5,2,0.4,-66.6
2,0,0,329,30,10024,1,1,12,12.96,2,0.0,6.2208
2,0,0,329,30,10024,1,1,12,110.96,2,0.0,53.2608
2,0,0,329,30,10024,1,2,13,99.98,2,0.0,3.9992
2,0,0,329,30,10024,1,1,3,11.424,1,0.2,3.7128
2,0,0,329,30,10024,1,0,5,128.124,2,0.1,24.2012
2,0,0,329,30,10024,1,0,9,101.4,5,0.0,38.532
2,1,0,80,11,60653,0,1,10,5.904,2,0.2,1.9926
2,1,0,80,11,60653,0,1,12,173.488,7,0.2,54.215
2,1,0,80,11,60653,0,0,9,51.56,2,0.6,-61.872
3,0,0,355,11,60543,0,1,8,13.16,5,0.2,4.1125
3,0,0,355,11,60543,0,1,3,3.828,3,0.8,-6.5076
3,0,0,355,11,60543,0,1,3,304.99,5,0.8,-533.7325
3,0,0,109,41,75220,0,1,14,18.16,2,0.2,1.816
2,2,0,374,36,19134,1,2,0,319.984,2,0.2,91.9954
3,2,0,266,3,90008,3,1,2,19.68,6,0.0,6.4944
2,1,0,207,41,77036,0,0,4,781.864,10,0.32,-137.976
2,1,0,207,41,77036,0,1,12,30.816,9,0.2,9.63
